"","FY","State","StateName","VetPop","TotX","CP","Cons","EduVoc","Loan","GOE","InsInd","MedCare","Uniques"
"147","2009","TN","Tennessee",501906.971476493,2249313.78799999,1108174.61163218,14584.65793,83925.1788405295,0,57775.22575,30270.372529803,954583.741317484,118822.34917994
"148","2009","TX","Texas",1701675.45225725,8116633.16716852,4188343.27680602,50006.31958,390709.848006581,328210.95533,209729.26888,105838.009012899,2843795.48955302,383372.674829693
"149","2009","UT","Utah",155052.459041073,590464.077036922,231578.780879167,3042.36926,30647.2782315474,0,40137.97418,10293.6061452185,274764.068340989,31153.4629957089
"150","2009","VT","Vermont",53221.6987437204,220228.980282212,92138.4674065289,2286.12532,22478.4967579527,0,5358.39109,4085.15046403833,93882.3492436925,14193.1335748273
"151","2009","VA","Virginia",819490.473432949,2890512.31311517,1577060.78607995,12962.87421,204380.82376275,0,116031.35754,62761.097612512,917315.373909955,120897.245848312
"152","2009","WA","Washington",637019.170392595,2235252.58389976,1234388.68216226,29270.74377,119510.039428014,0,45480.89865,43475.9533271949,763126.266562284,97210.009388794
"153","2009","WV","West Virginia",170783.441513713,1212615.53773302,475629.030507145,8474.78739,73163.8648218687,0,140656.77479,8633.60396385139,506057.476260154,57624.9026510223
"154","2009","WI","Wisconsin",427527.441744538,1682803.66460776,744492.503977706,6694.57405,62958.6887249359,0,46960.5719,32551.4084053011,789145.917549814,108414.851570937
"155","2009","WY","Wyoming",56078.5989643626,244959.242923163,92453.945058462,0,8153.80194870481,0,2955.97115,3437.35509763973,137958.169668356,17501.5633155726
"156","2009","PR","Puerto Rico",116029.497912918,1087720.71623368,539522.83096178,39394.29936,27360.1942137231,0,24159.42574,2879.7391392308,454404.226818945,59217.5887709385
"157","2009","GU","Guam",8226.61918839283,32597.4227591855,25307.7649579417,0,2336.59378563782,0,0,162.05101560598,4791.013,932.402938728347
"158","2010","AL","Alabama",405624.276454142,2171214.84247342,1181450.1949657,15926.64056,130270.746825734,0,36118.72946,27449.9185251401,779998.612136844,101842
"159","2010","AK","Alaska",77025.432141055,359342.307088974,167393.743411336,13677.80377,35065.1727969169,0,6550.27424,3183.00866997,133472.304200752,15324
"160","2010","AZ","Arizona",556728.974755339,2397241.42831844,1054437.48683122,7956.67366,229540.075290629,0,98141.89184,36992.1062083252,970173.194488269,125972
"161","2010","AR","Arkansas",254663.694033135,1616787.38376072,761122.989559193,30269.44014,60853.7088827245,0,44347.43556,14031.3198523374,706162.489766466,85624
"162","2010","CA","California",1971958.80171897,9124851.60760075,3804601.14940504,136604.17882,991204.737621091,0,190349.87154,170694.004010153,3831397.66620447,405918
"163","2010","CO","Colorado",421342.206606741,1828588.56447454,904508.547655184,23453.73009,219202.408211786,0,69750.91474,30331.1375234417,581341.826254132,78515
"164","2010","CT","Connecticut",229734.407711349,829125.026361349,278862.650554415,2191.14732,85896.956907503,0,14254.20771,24711.5430364475,423208.520832983,50193
"165","2010","DE","Delaware",78246.8040622371,280266.49652661,128983.536945044,5650.00801,22850.0068501072,0,4609.45931,4749.14567637875,113424.33973508,13896
"166","2010","DC","District of Columbia",37267.9813198629,1940240.88636227,64135.2392457317,133978.34537,17652.8998273511,0,1538075.85719,3200.15228138825,183198.3924478,9413
"167","2010","FL","Florida",1650876.35731915,8041289.20464099,3668460.11088422,217585.61782,600433.534714093,0,150589.97612,140464.907605265,3263755.05749742,448858
"168","2010","GA","Georgia",773858.368068654,3481761.34143803,1722942.87368627,15943.87092,372060.133967016,0,126945.82664,49477.4500721621,1194391.18615258,158032
"169","2010","HI","Hawaii",116165.788789159,537128.320025561,243813.114560919,8466.64451,82546.0273588289,0,14651.99468,13650.15867281,174000.380243003,20571
"170","2010","ID","Idaho",136625.342712598,576366.348581702,275862.467469752,1199.24551,37356.5469593975,0,9018.59269,8708.71842972,244220.777522833,35883
"171","2010","IL","Illinois",782746.72918182,2985040.83457854,1039464.95590088,24888.64815,250886.375112192,0,87127.17629,65340.8606796318,1517332.81844584,171289
"172","2010","IN","Indiana",491604.561607126,1814121.03911262,777648.129234963,10277.11556,102091.597120585,0,33056.24634,26815.4360750662,864232.51478201,122335
"173","2010","IA","Iowa",234552.496980429,891159.475366384,378656.718410557,777.30519,48308.2018565387,0,11165.30543,18572.7224675648,433679.222011723,69128
"174","2010","KS","Kansas",225090.581660664,937194.616221517,393704.826776129,7041.46523,66961.6059752262,0,26949.95614,16698.2446170953,425838.517483067,57075
"175","2010","KY","Kentucky",335670.33508539,1761191.68491666,886451.26778283,3219.92606,91568.3937412088,0,28308.3795,21375.8276196008,730267.890213021,97776
"176","2010","LA","Louisiana",304888.743827567,1585152.04711221,768086.559275152,25291.86952,86678.1395840463,0,28846.32775,21346.3965739926,654902.75440902,83013
"177","2010","ME","Maine",138550.563944243,743795.406097177,410055.808959033,9871.15387,39812.1976332576,0,18292.0796,9281.72377595868,256482.442258927,38019
"178","2010","MD","Maryland",471237.591817032,1784295.24951728,754755.224060579,8238.39004,205102.830691747,0,35109.41027,38788.1810799063,742301.21337505,76033
"179","2010","MA","Massachusetts",393722.392792787,1821407.57176135,775842.188939224,6969.6455,115126.794104203,0,32024.45638,42881.8257345135,848562.661103412,75413
"180","2010","MI","Michigan",703970.289661031,2400006.68168472,1136034.87534997,25198.73656,138822.409420469,0,52015.62019,44507.7329779286,1003427.30718635,133196
"181","2010","MN","Minnesota",381309.290118398,1832705.22325262,818979.532761897,7942.77517,120999.108834003,0,81536.26981,32051.575620531,771195.961056187,106039
"182","2010","MS","Mississippi",205643.63573973,1238167.38325044,502046.317267448,103067.04263,60241.9590883633,0,29104.99125,15301.6623916594,528405.410622973,68008
"183","2010","MO","Missouri",505915.749352158,2288657.77583265,1005860.8824697,23742.51795,121905.329362649,0,127581.24508,32376.744901573,977191.056068729,130997
"184","2010","MT","Montana",102015.228548321,505710.403359345,255238.160454131,5134.45151,26063.9430387035,0,8196.47025,6914.11124831,204163.2668582,31832
"185","2010","NE","Nebraska",145236.885736818,861136.695924394,433235.115011952,16116.9277,47647.1539463464,0,28107.2307,11217.9590288667,324812.309537229,44430
"186","2010","NV","Nevada",243866.590295056,1264736.86289488,447347.338525777,200312.62362,62505.8048195963,0,14542.4682,12762.9246041147,527265.703125394,57869
"187","2010","NH","New Hampshire",127964.202792347,492833.751776556,212753.137359547,216.26502,40148.9426570312,0,9161.38049,8377.59368889364,222176.432561084,26569
"188","2010","NJ","New Jersey",443161.206457256,1555339.48106077,733454.084773655,2261.61053,152498.52469328,0,19200.18952,49776.1785820433,598148.892961795,77825
"189","2010","NM","New Mexico",174687.160566444,1057364.80176508,574984.597737188,2494.45714,55579.2427577897,0,12880.88986,12511.3849991,398914.229271,46962
"190","2010","NY","New York",950416.51189484,4537260.13556433,1599625.08667984,41345.16068,370899.312087825,0,138299.5091,95469.5501003489,2291621.51691631,230272
"191","2010","NC","North Carolina",765942.010576439,3769311.975311,2000474.88122785,20886.62022,286043.123015965,0,87666.50091,49033.7372519626,1325207.11268523,181529
"192","2010","ND","North Dakota",56309.8371150458,251466.554360416,122247.392352226,623.64555,16560.7820462892,0,6769.73073,3620.17694386354,101644.826738037,17990
"193","2010","OH","Ohio",890339.646560571,5252743.32410267,1384309.74384482,83267.72061,211169.006416378,0,1752983.01704,62179.4579647212,1758834.37822676,209055
"194","2010","OK","Oklahoma",324714.301229063,2073912.30672613,1230737.20662779,3124.63976,104659.487539917,0,109894.3394,20937.8326856277,604558.800712797,85828
"195","2010","OR","Oregon",333752.202241781,1701878.35308104,844587.132326998,17620.87811,87903.4997998153,0,39073.40749,23257.0210274869,689436.414326744,87955
"196","2010","PA","Pennsylvania",964131.820932188,3824044.75103619,1525465.5947351,100992.47035,240643.169801933,0,179176.89781,77362.7809447898,1700403.83739436,237183
"197","2010","RI","Rhode Island",71216.2979908591,361652.536481204,155146.780341362,8840.6715,19526.0217184137,0,12046.52489,6427.40827675,159665.129754678,19655
"198","2010","SC","South Carolina",406729.027347563,2093514.24270061,1086180.71135179,14092.45938,160208.059155229,0,51111.06242,27575.3024155304,754346.64797806,110090
"199","2010","SD","South Dakota",71761.8046292367,455332.801091825,179339.765751098,928.28901,18372.7508597798,0,10243.82463,4994.20257479515,241453.968266153,29291
"200","2010","TN","Tennessee",495765.992191665,2466605.56947249,1212897.2349394,10659.35078,143209.206711114,0,64399.52538,30681.8861807859,1004758.36548119,124733
"201","2010","TX","Texas",1693790.62248449,9402571.74533977,4460760.98786596,62975.14747,778237.088505778,804063.66019,206882.24401,107169.497038943,2982483.12025908,396299
"202","2010","UT","Utah",153622.72446356,675371.394183663,262496.78860885,5321.23952,54801.2649292018,0,48921.7552,12930.9896951983,290899.356230413,31151
"203","2010","VT","Vermont",52081.570540318,239217.159333382,96157.8216956011,6836.86872,28809.5750580077,0,5155.46294,3799.19265702,98458.2382627529,14312
"204","2010","VA","Virginia",822312.278490236,3403757.30231188,1681763.51405996,14890.826,559581.460562231,0,112950.06597,61589.8976331496,972981.538086534,126889
"205","2010","WA","Washington",632209.725577734,2527971.77638785,1391228.68095476,33779.47159,232021.271370962,0,52931.50432,42313.0260004661,775697.822151657,103232
"206","2010","WV","West Virginia",167182.103895685,1306462.87557206,506559.94461553,44884.98861,77151.3253664743,0,152118.29557,9658.08406137721,516090.237348684,58311
"207","2010","WI","Wisconsin",417653.960473865,1876976.57441894,808775.493172081,30909.54473,105741.356552121,0,57209.28101,33790.9247455614,840549.974209179,112788
"208","2010","WY","Wyoming",55849.7365265998,262677.779200153,102431.265654404,634.56575,12106.0088220707,0,3143.807,2701.22004947967,141660.911924199,17855
"209","2010","PR","Puerto Rico",112699.150712788,1107563.82880556,543030.762827398,19785.72059,30360.2780230349,0,23685.27512,3265.5607587723,487436.231486353,58349
"210","2010","GU","Guam",8144.32310553796,40177.1285887046,29231.5976513324,0,4229.69441626286,0,0,942.70485,5773.13167110928,NA
"211","2011","AL","Alabama",400783.937672845,2436375.94556903,1397550.46793903,18410.3829,161535.55032,0,37911.27862,27911.72479,793056.541,105636
"212","2011","AK","Alaska",77350.9891771343,426430.89548824,214218.47465824,342.25301,49099.80876,0,6068.8887,3705.70364,152994.855,15951
"213","2011","AZ","Arizona",551262.232714724,2767974.37005345,1301540.79991345,25915.51818,308911.77668,0,86631.32214,36337.3241399999,1008637.629,129863
"214","2011","AR","Arkansas",251401.650169027,1741719.70030154,903240.768541539,22989.85148,68079.58159,0,38629.02595,15341.79574,693438.677,86353
"215","2011","CA","California",1918073.23203328,10341410.9362694,4542309.85229943,164740.30495,1409512.44372,0,196998.0803,166217.774000001,3861632.481,418775
"216","2011","CO","Colorado",417833.772763332,2180977.06971896,1146829.92310896,43882.19627,288193.4578,0,70053.86535,33308.45819,598709.169,82111
"217","2011","CT","Connecticut",221899.052596216,895362.956716052,332190.190506052,955.28082,105777.15834,0,14648.60543,25114.70462,416677.017,51480
"218","2011","DE","Delaware",77220.3252493964,320542.690384185,157963.355834185,5904.21356,30923.77471,0,4471.96124,6008.78103999999,115270.604,14288
"219","2011","DC","District of Columbia",36579.415016806,2242043.15175244,72700.4534424356,208272.17277,23436.69411,0,1802735.58819,3088.90424000001,131809.339,8575
"220","2011","FL","Florida",1617248.00667326,9182577.76169962,4379157.61137962,355230.37997,769972.22721,0,163426.63633,135354.582810001,3379436.324,461794
"221","2011","GA","Georgia",773337.461384424,4000168.32597128,2135191.25590128,21893.61977,455221.78565,0,127833.0644,47891.72325,1212136.877,166815
"222","2011","HI","Hawaii",114891.794971458,628743.771009265,306329.169999266,2373.39066,128522.43767,0,14268.79738,12435.4613,164814.514,21320
"223","2011","ID","Idaho",135911.787570198,661818.548402499,335245.228262499,5190.65451,44779.53209,0,8231.66256,9266.74997999998,259104.721,37114
"224","2011","IL","Illinois",762508.678844523,3272091.0345474,1275452.5475574,28801.99337,301341.48289,0,63680.6732,63165.7175299995,1539648.62,175924
"225","2011","IN","Indiana",482059.0346325,1982521.99685385,940185.289423855,8483.16188,124542.61886,0,38015.78631,25143.2933799999,846151.847,123963
"226","2011","IA","Iowa",228731.422124404,1013967.0163184,464928.825378403,10.21519,54502.45184,0,11603.28031,17993.7455999999,464928.498,70173
"227","2011","KS","Kansas",220909.642580737,1058684.96725537,480436.233635372,4714.61941,80676.0662,0,29752.61189,17371.47912,445733.957,57563
"228","2011","KY","Kentucky",331021.695554849,1995997.73159152,1077682.04173152,8318.56968,115324.9514,0,30267.89368,18883.3500999999,745520.925,99118
"229","2011","LA","Louisiana",297657.522122426,1785970.12995422,914857.147924216,49080.80608,109376.62548,0,28348.35992,17846.70755,666460.483,84724
"230","2011","ME","Maine",136399.818367839,834778.05407889,477990.22818889,4347.99518,45291.75593,0,19861.65388,8030.12489999995,279256.296,38517
"231","2011","MD","Maryland",465726.869439668,2023967.24964396,907285.787503964,13492.32587,286130.10861,0,31027.09586,37919.4118000002,748112.52,76435
"232","2011","MA","Massachusetts",378622.136981572,1980497.36508432,884801.674724319,14254.78714,153101.94795,0,39587.97099,43486.5382800004,845264.446,80747
"233","2011","MI","Michigan",684492.41172642,2705516.50644899,1412134.671039,8088.74282,165647.55161,0,51915.13704,44885.2649399997,1022845.139,137585
"234","2011","MN","Minnesota",371932.847131452,2137370.16063851,1029515.22238851,2257.80723,144335.03986,0,85029.19393,33454.0122299998,842778.885,109513
"235","2011","MS","Mississippi",201925.908089597,1298810.93122327,587394.275913272,71472.07233,79979.67776,0,32071.65345,12550.03877,515343.213,68819
"236","2011","MO","Missouri",496744.627050025,2595337.04215078,1215792.02416078,62610.46173,149238.49956,0,139040.22362,33935.9810799999,994719.852,133049
"237","2011","MT","Montana",100903.640546782,580855.605869522,317673.307119522,6517.69451,28628.75195,0,8166.45203,6388.97126,213480.429,33348
"238","2011","NE","Nebraska",142442.867476014,944835.326869957,510695.723339957,17287.87826,57684.50778,0,29447.33693,13957.35956,315762.521,45488
"239","2011","NV","Nevada",242205.185292605,1326240.33053428,569349.17369428,112100.73683,81287.52646,0,16479.47424,13962.98831,533060.431,59643
"240","2011","NH","New Hampshire",126111.354671989,534090.541660499,249963.596300499,11.25505,52051.34582,0,7387.15118,8381.23030999997,216295.963,27312
"241","2011","NJ","New Jersey",423333.979803941,1713913.16091562,846171.008925624,1263.10078,195337.71705,0,17448.11125,53875.1859099998,599818.037,77590
"242","2011","NM","New Mexico",172594.568642839,1168156.38811307,688459.905403075,5507.23213,62983.97291,0,12834.95367,11848.918,386521.406,48020
"243","2011","NY","New York",913489.181255998,4981958.51699962,1846903.00342962,87729.46812,474458.42897,0,132186.18742,97494.6500600005,2343186.779,230507
"244","2011","NC","North Carolina",760544.087920021,4246209.46735203,2422947.54901203,13876.8341,360492.47093,0,88174.81196,51103.90635,1309613.895,190560
"245","2011","ND","North Dakota",55470.5650346226,295830.767947127,151011.946417127,3973.77999,20258.44581,0,7139.61416,4390.31557,109056.666,18036
"246","2011","OH","Ohio",867239.759827848,5732613.91745204,1693703.49621204,49216.69304,257160.58884,0,1981183.03204,62943.2923199999,1688406.815,213872
"247","2011","OK","Oklahoma",319528.205791826,2334303.78953368,1478415.28530368,2559.36974,119191.07269,0,115282.52761,19370.24519,599485.289,86408
"248","2011","OR","Oregon",327287.580609468,1956118.55630619,1054577.89033619,14440.97208,113552.51802,0,40951.58933,23490.87754,709104.709,90719
"249","2011","PA","Pennsylvania",933403.618742383,4096420.06049439,1776406.61175439,67270.52633,298988.95577,0,173824.36126,81987.1283800001,1697942.477,233142
"250","2011","RI","Rhode Island",68551.7170144574,386928.517627402,175942.903827402,4028.51842,26383.68748,0,16273.76663,5709.74327000001,158589.898,19724
"251","2011","SC","South Carolina",403974.603825879,2406603.25469921,1328372.75987921,27705.76763,201597.62426,0,54408.25909,28267.27584,766251.568,114981
"252","2011","SD","South Dakota",70743.1269987828,510997.934488526,219113.752908526,211.99063,22974.25037,0,10927.06115,5170.29143000001,252600.588,29283
"253","2011","TN","Tennessee",489083.027713963,2770480.1838858,1454541.6912658,14851.54456,190010.34088,0,68073.03865,30322.8425300001,1012680.726,128902
"254","2011","TX","Texas",1683236.91987515,11331651.8545798,5426287.9191198,84374.79319,986465.99664,1391866.42275,228122.26906,107458.17482,3107076.279,405765
"255","2011","UT","Utah",151955.474063092,778186.598667823,336781.165417823,12673.53889,67202.64481,0,49686.86082,12206.05173,299636.337,32324
"256","2011","VT","Vermont",50912.5162590792,259210.615608386,112409.329798386,7308.22452,31986.88768,0,4692.02191,3816.9757,98997.176,14765
"257","2011","VA","Virginia",823348.46594638,3974723.95853211,2046829.81772211,8156.99125,755870.30719,0,84827.55162,59565.68275,1019473.608,131322
"258","2011","WA","Washington",626514.852057617,2896510.6352628,1651780.3822428,29067.78308,300312.97251,0,62927.17768,39992.0567499999,812430.263,108414
"259","2011","WV","West Virginia",163495.525909502,1431395.53321564,595011.270595637,12325.75971,79509.43699,0,185322.97675,9102.00017,550124.089,58646
"260","2011","WI","Wisconsin",407624.338530628,2120184.48751166,969694.735911662,30026.94388,134254.70182,0,60607.23691,34886.5349899997,890714.334,115050
"261","2011","WY","Wyoming",55510.3843315654,299488.395977531,126193.207517531,8745.98883,13934.92855,0,3026.43461,2613.60347,144974.233,18148
"262","2011","PR","Puerto Rico",109376.109922567,1219498.7349847,616396.084434697,40159.34054,37262.88349,0,23209.91921,2425.30031,500045.207,57996
"263","2011","GU","Guam",8061.23695189452,50114.0539150784,37938.9607550784,0,7103.221,0,0,123.30616,4948.566,NA
"264","2012","AL","Alabama",418034.87831157,2415559.94471638,1362005.022,8670.40851,174030.931,0,35909.55223,27826.2730122764,807117.757964103,106490
"265","2012","AK","Alaska",74513.22222876,410052.144671253,178264.206,953.09544,53711.787,0,5961.0247,4200.87394911273,166961.15758214,16704
"266","2012","AZ","Arizona",531909.83395321,2712809.89656082,1179561.726,22330.08937,306312.301,0,109262.17629,36128.6016203564,1059215.00228046,132810
"267","2012","AR","Arkansas",252279.27133895,1674467.07597781,802324.377,24558.67703,73422.519,0,34796.23836,15167.7458141564,724197.518773653,86814
"268","2012","CA","California",1844803.17597691,10274754.0609723,4219748.896,121380.5924,1393886.823,0,181160.66413,164330.881964858,4194246.20347741,431268
"269","2012","CO","Colorado",395612.62825633,2111996.4288061,1011091.753,71072.30492,284979.94,0,65167.22786,29157.2884208618,650527.914605233,85700
"270","2012","CT","Connecticut",215316.27183934,889947.915250001,309789.67,2777.60613,74103.908,0,14171.371,24520.44902844,464584.911091561,51508
"271","2012","DE","Delaware",78687.23483047,309214.960785423,145449.972,1292.5638,29796.965,0,4463.88617,5724.77026987636,122486.803545547,14501
"272","2012","DC","District of Columbia",31839.43644826,2099018.02334049,66819.213,259398.34492,22122.463,0,1582238.72437,3618.48520363636,164820.79284685,8710
"273","2012","FL","Florida",1543496.22355884,8889429.31866016,4067029.763,230488.61979,782267.457,0,155449.50651,132383.018242833,3521810.95411733,471492
"274","2012","GA","Georgia",776204.68538842,3928850.93347601,2090187.397,31441.18828,388892.368,0,109234.51842,48953.1129552982,1260142.34882072,172624
"275","2012","HI","Hawaii",116843.73453946,607053.730909781,268665.356,1604.69686,132201.754,0,14112.34439,13186.7138492836,177282.865810498,22169
"276","2012","ID","Idaho",138319.92674182,635945.74072006,287722.637,5144.3435,48246.229,0,7549.48711,7881.50801233091,279401.536097729,39283
"277","2012","IL","Illinois",764203.29926094,3237715.2739069,1180083.509,30302.57394,280997.729,0,55509.22884,67099.2510668836,1623722.98206001,178075
"278","2012","IN","Indiana",498944.35766659,2001897.53332632,873834.968,14323.87727,131324.824,0,44155.96985,24295.7307966218,913962.163409695,126530
"279","2012","IA","Iowa",238236.4135185,994001.298460042,425818.071,15.59208,67378.636,0,10314.78021,18484.4151050509,471989.804064991,71887
"280","2012","KS","Kansas",226916.353553,1042004.10200469,458117.629,796.14845,87106.887,0,26873.50896,16196.1031338655,452913.825460821,58197
"281","2012","KY","Kentucky",342369.67524165,1904184.05769282,946643.192,17728.91786,119126.453,0,36018.20482,19409.9763416727,765257.313671149,99966
"282","2012","LA","Louisiana",319349.17265853,1774088.43848116,873881.297,74955.15661,109907.435,0,26676.42189,19161.74638836,669506.381592798,85943
"283","2012","ME","Maine",130196.00772268,776816.590310225,420454.152,271.84951,37663.068,0,19618.96528,8176.18861699637,290632.366903229,39400
"284","2012","MD","Maryland",450400.76028757,1991532.60510346,825855.917,14182.43855,273253.847,0,28640.20978,36018.7841539636,813581.408619497,77720
"285","2012","MA","Massachusetts",388538.5466677,1978765.52736952,810371.424,27241.28085,153620.156,0,33944.08178,39935.4971072182,913653.087632307,82303
"286","2012","MI","Michigan",680416.61015092,2768688.91998742,1391510.409,10062.71915,171896.052,0,50491.5274,43062.9557103818,1101665.25672704,142260
"287","2012","MN","Minnesota",369294.56341016,1978158.53510191,863698.161,3139.27564,133639.219,0,81451.38617,31131.8233152873,865098.669976623,112407
"288","2012","MS","Mississippi",227334.64547746,1276247.40694757,581098.532,14503.49568,78966.532,0,29031.52901,11741.2827802036,560906.035477364,69060
"289","2012","MO","Missouri",505729.25564848,2527524.36601797,1153182.493,23204.0977,161336.625,0,145834.64849,31630.3333089055,1012336.16851906,135475
"290","2012","MT","Montana",102246.47876915,537303.453189884,258790.546,34.29031,34722.093,0,7513.33156,7934.71689705818,228308.475422826,33912
"291","2012","NE","Nebraska",141101.83430268,887640.912978134,427267.934,13126.70852,58707.97,0,34294.17905,11913.7352550436,342330.38615309,46798
"292","2012","NV","Nevada",228392.79961676,1295319.14446723,516006.614,35325.77719,85700.913,0,14176.05312,12824.76255456,631285.024602666,61534
"293","2012","NH","New Hampshire",113100.9264905,516990.103627732,221888.438,379.115,51111.057,0,6255.48838,8564.48436382909,228791.520883903,28341
"294","2012","NJ","New Jersey",441820.12492774,1633179.33441726,774174.356,1808.94121,164538.781,0,16111.3844,47093.1797748,629452.692032465,77860
"295","2012","NM","New Mexico",172085.09169454,1129054.75119934,596324.203,7512.06333,63129.534,0,16279.11175,12451.1988215455,433358.640297796,49031
"296","2012","NY","New York",918092.83678626,4768842.1651886,1733092.098,34490.53772,414224.049,0,126470.6695,92740.4146249309,2367824.39634367,231781
"297","2012","NC","North Carolina",771654.23904251,4193637.49680673,2285260.333,20702.32675,344204.874,0,93656.03754,48884.3710635164,1400929.55445322,197386
"298","2012","ND","North Dakota",56408.07260316,279238.333378086,127968.067,6643.32792,19458.06,0,6741.5558,3589.42214798182,114837.900510104,18160
"299","2012","OH","Ohio",899614.84870543,5805377.38145602,1583125.498,25262.4868,268768.594,0,2051086.57586,58437.6177891273,1818696.6090069,218955
"300","2012","OK","Oklahoma",342815.93387913,2215692.67826397,1331603.521,4315.23691,121711.975,0,113145.75489,18438.9611907491,626477.229273221,89052
"301","2012","OR","Oregon",328137.67270166,1915326.52928349,924333.411,27502.30498,120664.022,0,36215.6824,22224.1442214545,784386.964682033,93529
"302","2012","PA","Pennsylvania",980528.95520062,4075363.91010628,1720685.038,61840.23021,296410.116,0,166462.17884,75897.6348619636,1754068.71219431,231875
"303","2012","RI","Rhode Island",71457.3285596,425788.787626874,167868.863,22647.56053,26970.85,0,19058.14379,6527.12415106909,182716.246155805,19991
"304","2012","SC","South Carolina",421524.86508577,2402618.95131285,1301454.857,10670.77219,200887.059,0,59584.50542,28335.2177419964,801686.539960857,119403
"305","2012","SD","South Dakota",75929.89495119,489296.722674908,187591.243,1537.14672,28302.211,0,10484.59031,6003.60739862182,255377.924246286,29749
